-230.7125,6.2427,-178.6602,0.137434
-231.5667,6.2522,-177.3521,0.137798
-232.4192,6.2638,-176.0434,0.138162
-233.2701,6.2768,-174.7339,0.138527
-234.1196,6.2906,-173.4233,0.138891
-234.9676,6.3054,-172.1115,0.139255
-235.8141,6.3210,-170.7986,0.139619
-236.6590,6.3374,-169.4844,0.139984
-237.5026,6.3547,-168.1691,0.140348
-238.3448,6.3713,-166.8530,0.140713
-239.1855,6.3877,-165.5361,0.141077
-240.0250,6.4044,-164.2185,0.141441
-240.8634,6.4219,-162.9005,0.141806
-241.7006,6.4399,-161.5820,0.142170
-242.5365,6.4598,-160.2628,0.142534
-243.3707,6.4791,-158.9428,0.142899
-244.2030,6.4987,-157.6219,0.143263
-245.0333,6.5180,-156.3000,0.143627
-245.8617,6.5378,-154.9772,0.143991
-246.6881,6.5592,-153.6535,0.144355
-247.5126,6.5809,-152.3289,0.144719
-248.3352,6.6027,-151.0034,0.145083
-249.1556,6.6242,-149.6769,0.145446
-249.9731,6.6455,-148.3490,0.145810
-250.7870,6.6670,-147.0191,0.146174
-251.5969,6.6897,-145.6872,0.146537
-252.4027,6.7129,-144.3532,0.146901
-253.2042,6.7372,-143.0170,0.147264
-254.0021,6.7641,-141.6793,0.147628
-254.7976,6.7917,-140.3408,0.147991
-255.5916,6.8219,-139.0023,0.148354
-256.3844,6.8526,-137.6641,0.148717
-257.1763,6.8842,-136.3263,0.149079
-257.9671,6.9172,-134.9889,0.149442
-258.7569,6.9503,-133.6519,0.149804
-259.5457,6.9841,-132.3155,0.150166
-260.3329,7.0186,-130.9792,0.150528
-261.1176,7.0541,-129.6425,0.150889
-261.8996,7.0904,-128.3052,0.151251
-262.6790,7.1277,-126.9675,0.151612
-263.4561,7.1648,-125.6297,0.151973
-264.2310,7.2021,-124.2917,0.152334
-265.0037,7.2382,-122.9537,0.152694
-265.7739,7.2751,-121.6154,0.153054
-266.5415,7.3117,-120.2767,0.153414
-267.3066,7.3488,-118.9376,0.153774
-268.0694,7.3851,-117.5978,0.154134
-268.8303,7.4218,-116.2577,0.154493
-269.5897,7.4568,-114.9174,0.154853
-270.3477,7.4923,-113.5773,0.155212
-271.1045,7.5269,-112.2375,0.155571
-271.8604,7.5622,-110.8981,0.155929
-272.6149,7.5974,-109.5592,0.156288
-273.3679,7.6314,-108.2203,0.156646
-274.1192,7.6665,-106.8816,0.157004
-274.8685,7.7020,-105.5430,0.157362
-275.6159,7.7385,-104.2045,0.157720
-276.3612,7.7774,-102.8660,0.158077
-277.1047,7.8156,-101.5276,0.158434
-277.8461,7.8533,-100.1892,0.158791
-278.5854,7.8914,-98.8509,0.159148
-279.3234,7.9285,-97.5129,0.159505
-280.0598,7.9665,-96.1752,0.159861
-280.7948,8.0029,-94.8376,0.160217
-281.5285,8.0390,-93.5000,0.160573
-282.2607,8.0750,-92.1623,0.160929
-282.9915,8.1111,-90.8245,0.161284
-283.7209,8.1472,-89.4866,0.161640
-284.4486,8.1826,-88.1484,0.161995
-285.1747,8.2183,-86.8100,0.162350
-285.8989,8.2552,-85.4715,0.162705
-286.6216,8.2942,-84.1328,0.163060
