x_right,z_right,x_left,z_left
469.2404,174.8852,479.8946,171.4900
469.7215,176.3537,480.3847,172.9551
470.2093,177.8186,480.8571,174.4262
470.6912,179.2881,481.3468,175.8915
471.1788,180.7537,481.8387,177.3567
471.6610,182.2213,482.3096,178.8289
472.1427,183.6891,482.8002,180.2948
472.6326,185.1552,483.2729,181.7664
473.1149,186.6240,483.7623,183.2328
473.6047,188.0913,484.2536,184.6987
474.0878,189.5612,484.7258,186.1701
474.5697,191.0291,485.2161,187.6370
475.0598,192.4955,485.7083,189.1031
475.5415,193.9620,486.1793,190.5762
476.0231,195.4303,486.6702,192.0434
476.5137,196.8971,487.1435,193.5161
476.9962,198.3670,487.6330,194.9831
477.4866,199.8347,488.1248,196.4495
477.9697,201.3069,488.5977,197.9216
478.4521,202.7793,489.0878,199.3883
478.9429,204.2482,489.5601,200.8612
479.4259,205.7200,490.0501,202.3286
479.9168,207.1903,490.5421,203.7954
480.4008,208.6632,491.0127,205.2690
480.8842,210.1361,491.5069,206.7353
481.3764,211.6069,492.0027,208.2008
481.8601,213.0788,492.4774,209.6734
482.3521,214.5481,492.9731,211.1391
482.8360,216.0201,493.4521,212.6096
483.3192,217.4916,493.9461,214.0750
483.8108,218.9601,494.4417,215.5394
484.2942,220.4312,494.9192,217.0087
484.7765,221.9011,495.4136,218.4722
485.2673,223.3670,495.9097,219.9345
485.7494,224.8340,496.3871,221.4020
486.2395,226.2977,496.8812,222.8632
486.7209,227.7625,497.3609,224.3280
487.2019,229.2278,497.8526,225.7874
487.6905,230.6883,498.3458,227.2454
488.1712,232.1502,498.8230,228.7074
488.6513,233.6123,499.3139,230.1630
489.1402,235.0703,499.8059,231.6166
489.6199,236.5301,500.2810,233.0738
490.0983,237.9881,500.7706,234.5246
490.5856,239.4407,501.2613,235.9728
491.0628,240.8947,501.7339,237.4236
491.5480,242.3424,502.2207,238.8664
492.0232,243.7900,502.6934,240.3094
492.4964,245.2338,503.1755,241.7449
492.9774,246.6704,503.6575,243.1754
493.4484,248.1058,504.1237,244.6060
493.9173,249.5368,504.6014,246.0281
494.4463,251.1190,505.1324,247.6027
494.9644,252.6990,505.6456,249.1775
495.4892,254.2700,506.1722,250.7425
496.0041,255.8389,506.6838,252.3067
496.5166,257.4027,507.2056,253.8618
497.0368,258.9583,507.7277,255.4110
497.5461,260.5111,508.2325,256.9605
498.0621,262.0559,508.7504,258.5002
498.5681,263.5971,509.2686,260.0349
499.0719,265.1338,509.7674,261.5701
499.5833,266.6623,510.2809,263.0951
500.0841,268.1885,510.7779,264.6200
500.5917,269.7062,511.2872,266.1356
501.0894,271.2225,511.7966,267.6454
501.5849,272.7341,512.2880,269.1560
502.0867,274.2365,512.7934,270.6568
502.5796,275.7373,513.2832,272.1571
503.0705,277.2346,513.7847,273.6478
503.5687,278.7226,514.2864,275.1335
504.0565,280.2096,514.7717,276.6192
504.5511,281.6888,515.2692,278.0957
505.0358,283.1661,515.7668,279.5665
505.5187,284.6396,516.2461,281.0381
506.0082,286.1041,516.7403,282.5000
506.4888,287.5681,517.2189,283.9612
506.9762,289.0257,517.7086,285.4132
507.4537,290.4796,518.1986,286.8605
507.9293,291.9299,518.6708,288.3086
508.4123,293.3726,519.1565,289.7469
508.8849,294.8132,519.6266,291.1855
509.3636,296.2461,520.1087,292.6151
509.8333,297.6766,520.5911,294.0396
510.3477,299.2450,521.1043,295.6068
510.8683,300.8029,521.6301,297.1642
511.3788,302.3597,522.1410,298.7201
511.8953,303.9088,522.6613,300.2668
512.4036,305.4553,523.1816,301.8073
512.9172,306.9930,523.6840,303.3484
513.4217,308.5273,524.1980,304.8797
513.9310,310.0556,524.6980,306.4094
514.4329,311.5796,525.2029,307.9319
514.9319,313.0971,525.6951,309.4532
515.4367,314.6082,526.1942,310.9659
515.9327,316.1165,526.6788,312.4780
516.4340,317.6173,527.1757,313.9803
516.9272,319.1154,527.6587,315.4813
517.4255,320.6055,528.1517,316.9732
517.9149,322.0931,528.6305,318.4644
518.4098,323.5746,529.1203,319.9457
518.8966,325.0537,529.5961,321.4262
519.3876,326.5232,530.0826,322.8981
519.8707,327.9906,530.5561,324.3688
520.3587,329.4503,531.0387,325.8309
520.8382,330.9072,531.5216,327.2875
521.3231,332.3584,531.9870,328.7440
521.7995,333.8055,532.4676,330.1901
522.2809,335.2465,532.9312,331.6365
522.7544,336.6847,533.4102,333.0721
523.2319,338.1166,533.8736,334.5076
523.7021,339.5443,534.3506,335.9334
524.2191,341.0959,534.8558,337.4874
524.7286,342.6426,535.3727,339.0314
525.2413,344.1791,535.8734,340.5751
525.7469,345.7153,536.3738,342.1120
526.2558,347.2412,536.8832,343.6401
526.7617,348.7614,537.3784,345.1671
527.2623,350.2795,537.8848,346.6835
527.7664,351.7889,538.3767,348.1991
528.2624,353.2955,538.8799,349.7045
528.7619,354.7941,539.3685,351.2090
529.2546,356.2903,539.8677,352.7036
529.7509,357.7775,540.3517,354.1975
530.2390,359.2626,540.8467,355.6815
530.7312,360.7397,541.3257,357.1651
531.2147,362.2139,541.8172,358.6385
531.7026,363.6813,542.2919,360.1115
532.1828,365.1440,542.7800,361.5743
532.6673,366.5993,543.2513,363.0369
533.1440,368.0520,543.7360,364.4890
533.6248,369.4963,544.2034,365.9415
534.1043,370.9355,544.6850,367.3834
534.5761,372.3734,545.1487,368.8250
535.0507,373.8034,545.6270,370.2564
535.5191,375.2292,546.0873,371.6882
536.0297,376.7659,546.6013,373.2281
536.5337,378.2997,547.0965,374.7677
537.0417,379.8267,547.5896,376.3027
537.5415,381.3496,548.1024,377.8262
538.0453,382.8672,548.5993,379.3497
538.5429,384.3825,549.1109,380.8635
539.0441,385.8902,549.6065,382.3782
539.5437,387.3954,550.1168,383.8832
540.0372,388.8989,550.6107,385.3892
540.5341,390.3967,551.1054,386.8909
541.0250,391.8915,551.6107,388.3850
541.5203,393.3818,552.1015,389.8794
542.0088,394.8709,552.6048,391.3653
542.5011,396.3529,553.0930,392.8526
542.9920,397.8314,553.5945,394.3313
543.4768,399.3072,554.0807,395.8111
543.9653,400.7776,554.5801,397.2826
544.4480,402.2476,555.0622,398.7566
544.9345,403.7131,555.5597,400.2235
545.4207,405.1781,556.0361,401.6957
545.9038,406.6444,556.5315,403.1615
546.3945,408.1125,557.0072,404.6335
546.8793,409.5836,557.5016,406.1003
547.3633,411.0542,557.9810,407.5735
547.8566,412.5281,558.4748,409.0423
548.3432,414.0057,558.9714,410.5119
548.8379,415.4840,559.4492,411.9895
549.3262,416.9666,559.9469,413.4629
549.8218,418.4497,560.4277,414.9445
550.3127,419.9392,560.9259,416.4231
550.8112,421.4299,561.4097,417.9098
551.3039,422.9253,561.9088,419.3954
551.8044,424.4247,562.3957,420.8884
552.3015,425.9324,562.8955,422.3800
552.8065,427.4438,563.3826,423.8799
553.3078,428.9647,563.8850,425.3775
553.8150,430.4859,564.3751,426.8839
554.3186,432.0125,564.8801,428.3892
554.8280,433.5385,565.3894,429.8976
555.3319,435.0661,565.8809,431.4171
555.8420,436.5898,566.3934,432.9344
556.3444,438.1169,566.8876,434.4630
556.8534,439.6444,567.4026,435.9881
557.3567,441.1756,567.8984,437.5242
557.8666,442.7080,568.4153,439.0562
558.3718,444.2451,568.9118,440.5985
558.8836,445.7823,569.4122,442.1423
559.3887,447.3213,569.9291,443.6838
559.8609,448.7426,570.4098,445.1073
560.3290,450.1675,570.8692,446.5399
560.8030,451.5892,571.3513,447.9670
561.2710,453.0156,571.8121,449.4026
561.7451,454.4392,572.2947,450.8327
562.2128,455.8667,572.7563,452.2711
562.6813,457.2983,573.2395,453.7029
563.1563,458.7268,573.7020,455.1429
563.6241,460.1585,574.1852,456.5765
564.0985,461.5880,574.6473,458.0180
564.5668,463.0209,575.1310,459.4523
565.0423,464.4528,575.5945,460.8935
565.5103,465.8855,576.0776,462.3287
565.9852,467.3170,576.5413,463.7702
566.4540,468.7516,577.0236,465.2055
566.9295,470.1834,577.5089,466.6391
567.3973,471.6160,577.9686,468.0810
567.8726,473.0460,578.4530,469.5128
568.3387,474.4766,578.9120,470.9511
568.8114,475.9048,579.3946,472.3782
569.2762,477.3320,579.8531,473.8100
569.7777,478.8737,580.3728,475.3491
570.2863,480.4112,580.8684,476.8902
570.7848,481.9448,581.3844,478.4184
571.2891,483.4708,581.8773,479.9475
571.7838,484.9917,582.3886,481.4641
572.2846,486.5047,582.8775,482.9817
572.7752,488.0143,583.3842,484.4868
573.2713,489.5142,583.8924,485.9851
573.7583,491.0126,584.3721,487.4862
574.2509,492.5028,584.8751,488.9730
574.7340,493.9883,585.3511,490.4625
575.2231,495.4649,585.8491,491.9384
575.7020,496.9388,586.3213,493.4165
576.1865,498.4057,586.8148,494.8811
576.6626,499.8701,587.2844,496.3472
577.1368,501.3304,587.7731,497.8005
577.6184,502.7846,588.2631,499.2468
578.0899,504.2361,588.7231,500.6968
578.5674,505.6775,589.2087,502.1325
579.0345,507.1153,589.6667,503.5715
579.5075,508.5461,590.1466,504.9969
580.0076,510.0830,590.6409,506.5337
580.5134,511.6123,591.1522,508.0607
581.0103,513.1385,591.6451,509.5901
581.5054,514.6613,592.1545,511.1129
582.0097,516.1828,592.6463,512.6454
582.5040,517.7022,593.1566,514.1618
583.0041,519.2097,593.6431,515.6778
583.4937,520.7144,594.1272,517.1861
583.9890,522.2079,594.6276,518.6808
584.4740,523.6979,595.1063,520.1742
584.9640,525.1783,595.6017,521.6539
585.4452,526.6515,596.0750,523.1330
585.9321,528.1168,596.5656,524.5990
586.4112,529.5813,597.0362,526.0675
586.8883,531.0411,597.5249,527.5264
587.3731,532.4953,597.9922,528.9904
587.8493,533.9493,598.4806,530.4472
588.3311,535.3924,598.9401,531.9020
588.8026,536.8275,599.4216,533.3387
589.2801,538.2531,599.8746,534.7744
589.7795,539.7728,600.3828,536.2935
590.2845,541.2804,600.8637,537.8097
590.7761,542.7797,601.3643,539.3081
591.2752,544.2688,601.8381,540.8030
591.7570,545.7490,602.3316,542.2807
592.2450,547.2169,602.8000,543.7549
592.7182,548.6789,603.2871,545.2116
593.1960,550.1261,603.7504,546.6652
593.6606,551.5681,604.2309,548.1021
594.1297,552.9965,604.6871,549.5359
594.6177,554.5144,605.1927,551.0469
595.1090,556.0155,605.6731,552.5544
595.5983,557.5067,606.1723,554.0434
596.0755,558.9896,606.6447,555.5291
596.5575,560.4582,607.1370,556.9967
597.0265,561.9203,607.6023,558.4609
597.4993,563.3683,608.0683,559.9134
597.9600,564.8075,608.5486,561.3494
598.4248,566.2344,609.0073,562.7812
598.9073,567.7403,609.5116,564.2847
599.3940,569.2337,609.9925,565.7829
599.8765,570.7176,610.4895,567.2631
600.3491,572.1937,610.9615,568.7387
600.8252,573.6544,611.4320,570.2029
601.2900,575.1074,611.9159,571.6502
601.7593,576.5481,612.3773,573.0926
602.2240,577.9780,612.8563,574.5170
602.7049,579.4846,613.3405,576.0187
603.1883,580.9740,613.8218,577.5079
603.6607,582.4544,614.3149,578.9797
604.1363,583.9187,614.7878,580.4456
604.6077,585.3701,615.2745,581.8943
605.0671,586.8123,615.7403,583.3370
605.5273,588.2361,616.2199,584.7635
606.0025,589.7199,616.7049,586.2641
606.4767,591.1737,617.1874,587.7538
606.9483,592.6077,617.6824,589.2270
607.4062,594.0182,618.1544,590.6966
607.8884,595.3987,618.6422,592.1494
608.3160,596.7780,619.1086,593.5973
608.7596,598.2083,619.6126,595.1059
609.2074,599.6116,620.0980,596.6087
609.6039,600.9942,620.5947,598.0998
610.2193,602.3042,621.0744,599.5849
610.8410,603.6029,621.5647,601.0576
611.4581,604.8977,622.0412,602.5237
612.1417,606.2355,622.5480,604.0539
612.6334,607.6005,623.0422,605.5797
613.1465,608.9529,623.5370,607.0982
613.5758,610.3059,624.0230,608.6139
614.0140,611.6529,624.5042,610.1238
614.4700,612.9911,624.9714,611.6312
614.8942,614.3995,625.4532,613.2037
615.3425,615.8002,625.9254,614.7735
615.7350,617.1986,626.3770,616.3421
616.1499,618.5911,626.8314,617.9080
616.5044,619.9912,627.2541,619.4668
616.8924,621.4428,627.6940,621.0998
617.2145,622.8927,628.1008,622.7318
617.5457,624.3372,628.4948,624.3647
617.8695,625.7762,628.8760,626.0009
618.0779,627.2087,629.1721,627.6364
618.3460,628.6955,629.4730,629.3546
618.4886,630.1694,629.7350,631.0770
618.6722,631.6427,629.8844,632.7930
618.7297,633.1041,630.0175,634.4959
618.8155,634.6293,630.0995,636.2476
618.8927,636.1488,630.1087,637.9883
618.7512,637.6249,629.9828,639.7042
618.6942,639.1096,629.8559,641.4079
618.4460,640.6019,629.6656,643.1767
618.2610,642.0959,629.3570,644.9229
617.9137,643.5371,629.0174,646.6544
617.6062,644.9771,628.6197,648.3593
617.1629,646.4171,628.1356,650.1222
616.7387,647.8507,627.5958,651.8414
616.2947,649.2632,626.9257,653.5104
615.6941,650.6581,626.2277,655.2045
615.1437,652.0581,625.4727,656.8520
614.4862,653.3920,624.6750,658.4551
613.8369,654.7709,623.7529,660.0473
613.1707,656.1258,622.8406,661.6074
612.3685,657.3845,621.8961,663.1266
611.6276,658.6618,620.8939,664.5815
610.7474,659.8911,619.8563,666.0569
609.9126,661.1306,618.7938,667.4914
609.0662,662.3457,617.7192,668.8751
608.0595,663.4838,616.5305,670.1908
607.1098,664.6570,615.3437,671.4875
606.0520,665.7411,614.1145,672.7239
605.0253,666.8568,612.8440,673.9072
603.9881,667.9743,611.4788,674.9793
602.7902,668.8803,610.1549,675.9988
601.6420,669.8402,608.8090,676.9737
600.3713,670.6836,607.4208,677.8913
599.1253,671.5580,606.0304,678.7921
597.7889,672.3478,604.6321,679.6597
596.4526,673.1528,603.2027,680.4650
595.1290,673.9100,601.8213,681.2338
593.7654,674.6447,600.4420,681.9833
592.3889,675.3897,599.0501,682.7075
591.0052,676.1512,597.6478,683.4182
589.6061,676.9216,596.2796,684.1699
588.1938,677.7229,594.9010,684.8982
586.8655,678.5757,593.6580,685.6957
585.4947,679.4423,592.4109,686.4801
584.1608,680.3959,591.2214,687.3289
582.8117,681.3850,590.0265,688.1825
581.4670,682.4174,588.8170,689.0454
580.1787,683.5456,587.7072,690.0164
578.8829,684.7145,586.5437,690.9589
577.6547,685.8809,585.5288,691.9839
576.4479,687.0813,584.4705,693.0019
575.3245,688.3779,583.5062,694.1070
574.1794,689.6925,582.5177,695.2130
573.0496,691.0695,581.5420,696.3431
572.0226,692.5117,580.6990,697.5821
571.0310,693.9090,579.8273,698.7599
570.0766,695.3406,579.0712,700.0196
569.2162,696.8310,578.2748,701.2753
568.3615,698.3372,577.5770,702.5949
567.5432,699.8829,576.8605,703.9188
566.7635,701.4637,576.1580,705.2641
566.0855,703.1057,575.5902,706.6760
565.4052,704.7518,574.9757,708.0838
564.7805,706.3687,574.4971,709.4865
564.2506,708.0205,573.9909,710.8911
563.7250,709.6862,573.5037,712.3134
563.2398,711.3833,573.1707,713.7851
562.8437,713.1088,572.7800,715.2515
562.4722,714.8262,572.5227,716.7569
562.1421,716.5716,572.2318,718.2622
561.8680,718.3235,571.9641,719.7816
561.7151,720.0246,571.8651,721.2692
561.5773,721.7258,571.7055,722.7553
561.4883,723.4357,571.6848,724.2602
561.4489,725.1405,571.6249,725.7677
561.5531,726.8333,571.6873,727.2891
561.6643,728.5143,571.7382,728.8152
561.8216,730.2060,571.8305,730.3454
562.0564,731.8931,572.0713,731.8801
562.2994,733.5747,572.2758,733.4171
562.5617,735.1915,572.5836,734.8873
562.8440,736.7936,572.8767,736.3618
563.1213,738.3968,573.2404,737.8337
563.4281,739.9994,573.6016,739.3058
563.7325,741.6015,573.9803,740.7784
564.0659,743.2035,574.4068,742.2475
564.4033,744.8103,574.8245,743.7165
564.7482,746.4200,575.2641,745.1831
565.1433,748.0230,575.6997,746.6531
565.5334,749.6321,576.1458,748.1215
565.9393,751.1680,576.5674,749.5293
566.3452,752.7058,576.9860,750.9404
566.7761,754.2428,577.4077,752.3535
567.2095,755.7834,577.8255,753.7698
567.6589,757.3270,578.2484,755.1864
568.1003,758.8771,578.6679,756.6065
568.5454,760.4348,579.0901,758.0264
568.9919,761.9981,579.5090,759.4510
569.4412,763.5649,579.9311,760.8816
569.8912,765.1355,580.3510,762.3208
570.3243,766.6425,580.7547,763.6972
570.7594,768.1562,581.1561,765.0799
571.1963,769.6728,581.5599,766.4731
571.6372,771.1974,581.9669,767.8708
572.0797,772.7292,582.3727,769.2748
572.5239,774.2623,582.7782,770.6782
572.9659,775.7846,583.1789,772.0767
573.4033,777.2887,583.5794,773.4746
573.8580,778.8438,584.0019,774.9372
574.3034,780.3878,584.4201,776.3934
574.7407,781.9140,584.8403,777.8466
575.1873,783.4314,585.2540,779.2877
575.6306,784.9406,585.6681,780.7180
576.0857,786.4310,586.0784,782.1424
576.5543,787.9701,586.5097,783.6260
577.0264,789.4867,586.9375,785.1052
577.4941,790.9908,587.3671,786.5730
577.9615,792.4707,587.7932,788.0362
578.4213,793.9308,588.2219,789.4905
578.8846,795.4287,588.6658,791.0034
579.3747,796.8834,589.1122,792.5057
579.8488,798.3059,589.5549,794.0014
580.3170,799.6910,589.9956,795.4883
580.7743,801.0435,590.4384,796.9627
581.2265,802.4108,590.8941,798.4901
581.6568,803.7498,591.3488,800.0031
582.0843,805.0596,591.7957,801.5029
582.4930,806.3496,592.2407,802.9885
582.8990,807.6141,592.6777,804.4628
583.3163,808.9289,593.1283,805.9864
583.7313,810.2189,593.5818,807.5077
584.1427,811.5063,594.0309,809.0272
584.5571,812.7896,594.4796,810.5457
584.9720,814.0763,594.9246,812.0652
585.3890,815.3623,595.3710,813.5873
585.8143,816.6783,595.8128,815.1065
586.2360,817.9949,596.2596,816.6309
586.6402,819.3329,596.6753,818.1602
587.0502,820.6834,597.0960,819.6919
587.4377,822.0390,597.4900,821.2332
587.8251,823.4013,597.8830,822.7813
588.2202,824.7728,598.2840,824.3368
588.5451,826.1524,598.6241,825.9050
588.9153,827.5967,598.9902,827.5402
589.1984,829.0475,599.2899,829.1882
589.5069,830.5085,599.5822,830.8460
589.7235,831.9789,599.8543,832.5099
589.9541,833.4563,600.0217,834.1806
590.0888,834.9368,600.1871,835.8583
590.2194,836.4200,600.3171,837.5493
590.3334,837.9142,600.3241,839.2275
590.2989,839.3948,600.3242,840.9123
590.3043,840.8876,600.2793,842.5954
590.1971,842.3647,600.1407,844.2728
590.1140,843.8524,599.9901,845.9496
589.9367,845.3243,599.8000,847.6243
589.7657,846.8010,599.5343,849.2886
589.5662,848.2762,599.2593,850.9525
589.2628,849.7268,598.9593,852.6113
588.9920,851.1900,598.5814,854.2523
588.6238,852.6250,598.1947,855.8965
588.2710,854.0691,597.7748,857.5266
587.8341,855.4858,597.2726,859.1253
587.3949,856.9056,596.7588,860.7190
586.9404,858.3241,596.2085,862.3055
586.3548,859.6910,595.5728,863.8529
585.7987,861.0747,594.9096,865.3980
585.1358,862.4119,594.2014,866.9215
584.4794,863.7563,593.4400,868.4211
583.7378,865.0634,592.5927,869.8604
582.9798,866.3701,591.7455,871.2837
582.1962,867.6721,590.8637,872.6895
581.3068,868.9245,589.9020,874.0587
580.4560,870.1470,588.9559,875.3793
579.5158,871.3305,587.9775,876.6881
578.5622,872.5221,586.9322,877.9676
577.5766,873.7124,585.8706,879.2456
576.5246,874.8045,584.8182,880.4719
575.4919,875.9253,583.7358,881.7054
574.3611,876.9921,582.5261,882.8758
573.2772,878.0322,581.3518,884.0105
572.1247,879.0428,580.1643,885.1396
570.9627,880.0625,578.9551,886.2731
569.8017,881.0207,577.8593,887.4267
568.6252,881.9831,576.7501,888.5925
567.4240,882.9429,575.6467,889.7866
566.2392,883.8489,574.5263,890.8955
565.0450,884.7624,573.3944,892.0189
563.8279,885.6744,572.2491,893.1521
562.5949,886.5920,571.0143,894.2276
561.4074,887.4808,569.8371,895.2719
560.2017,888.3783,568.6050,896.2801
558.9809,889.2836,567.3599,897.2963
557.7535,890.2046,566.0787,898.2996
556.5708,891.0844,564.8204,899.2426
555.3818,891.9774,563.5463,900.1914
554.1769,892.8761,562.2691,901.1574
552.9691,893.7846,560.9756,902.1342
551.8079,894.6528,559.7332,903.0694
550.6344,895.5383,558.4838,904.0116
549.4423,896.4339,557.2246,904.9600
548.2395,897.3426,555.9530,905.9158
547.0175,898.2608,554.6708,906.8782
545.8483,899.1458,553.4464,907.7964
544.6625,900.0373,552.2117,908.7211
543.4648,900.9458,550.9677,909.6508
542.2494,901.8628,549.7161,910.5890
541.0210,902.7954,548.4588,911.5367
539.7761,903.7355,547.1857,912.4839
538.5950,904.6324,545.9797,913.3944
537.4021,905.5330,544.7499,914.2946
536.2022,906.4441,543.5153,915.2067
534.9892,907.3597,542.2624,916.1142
533.7731,908.2844,541.0045,917.0347
532.5474,909.2113,539.7255,917.9488
531.3130,910.1452,538.4385,918.8708
530.0733,911.0887,537.1397,919.7963
528.9012,911.9744,535.9067,920.6730
527.7255,912.8693,534.6707,921.5618
526.5408,913.7651,533.4298,922.4607
525.3508,914.6712,532.1779,923.3609
524.1508,915.5797,530.9268,924.2775
522.9445,916.4982,529.6717,925.2043
521.7285,917.4177,528.3938,926.1176
520.5119,918.3452,527.1202,927.0539
519.2839,919.2737,525.8048,927.9500
518.0504,920.2154,524.4873,928.8578
516.8810,921.0990,523.2357,929.7002
515.7057,921.9980,521.9981,930.5738
514.5174,922.9065,520.7588,931.4564
513.3127,923.8192,519.5181,932.3493
512.1042,924.7437,518.2767,933.2550
510.8841,925.6686,517.0303,934.1674
509.6619,926.6033,515.7839,935.0948
508.4205,927.5442,514.5270,936.0177
507.1743,928.4970,513.2712,936.9555
505.9268,929.4509,512.0049,937.8949
504.6675,930.4060,510.7202,938.8215
503.4060,931.3692,509.4359,939.7634
502.1330,932.3321,508.1368,940.6978
500.9430,933.2412,506.9259,941.5846
499.7428,934.1501,505.7014,942.4638
498.5381,935.0690,504.4793,943.3564
497.3267,935.9928,503.2447,944.2427
496.1056,936.9145,502.0118,945.1411
494.8850,937.8457,500.7743,946.0416
493.6576,938.7727,499.5304,946.9416
492.4298,939.7091,498.2897,947.8508
491.2001,940.6466,497.0459,948.7609
489.9662,941.5783,495.8071,949.6817
488.7374,942.5159,494.5739,950.6124
487.5013,943.4519,493.3361,951.5363
486.2646,944.3924,492.0993,952.4618
485.0271,945.3269,490.8690,953.3985
483.7934,946.2636,489.6289,954.3240
482.5579,947.1955,488.3950,955.2587
481.3216,948.1322,487.1618,956.1937
480.0853,949.0619,485.9195,957.1184
478.8501,949.9905,484.6841,958.0535
477.6159,950.9257,483.4425,958.9788
476.3782,951.8558,482.2073,959.9140
475.1446,952.7909,480.9654,960.8399
473.9047,953.7234,479.7309,961.7739
472.6699,954.6594,478.4896,962.7001
471.4342,955.5893,477.2535,963.6346
470.1968,956.5207,476.0188,964.5695
468.9620,957.4560,474.7772,965.4944
467.7236,958.3865,473.5430,966.4294
466.4856,959.3234,472.3011,967.3524
465.2468,960.2536,471.0649,968.2847
464.0103,961.1884,469.8227,969.2076
462.7678,962.1196,468.5876,970.1386
461.5308,963.0539,467.3454,971.0609
460.2865,963.9853,466.1105,971.9905
459.0452,964.9226,464.8701,972.9112
457.7970,965.8568,463.6366,973.8387
456.5481,966.7914,462.3988,974.7592
455.3028,967.7328,461.1673,975.6865
454.0518,968.6695,459.9324,976.6040
452.8082,969.6091,458.7046,977.5273
451.5616,970.5414,457.4810,978.4495
450.3245,971.4768,456.2534,979.3604
449.0869,972.4037,455.0388,980.2769
447.8602,973.3308,453.8220,981.1787
446.6365,974.2461,452.6177,982.0850
445.4244,975.1629,451.4124,982.9784
444.1279,976.1338,450.1355,983.9401
442.8446,977.1039,448.8566,984.8868
441.5684,978.0586,447.5899,985.8389
440.3003,979.0061,446.3226,986.7776
439.0462,979.9546,445.0688,987.7211
437.7958,980.8891,443.8133,988.6507
436.5564,981.8271,442.5716,989.5842
435.3162,982.7556,441.3303,990.5031
434.0877,983.6844,440.1022,991.4264
432.8602,984.6018,438.8741,992.3364
431.6443,985.5213,437.6593,993.2507
430.4313,986.4281,436.4526,994.1639
429.2285,987.3383,435.2399,995.0561
427.9479,988.2973,433.9629,996.0153
426.6810,989.2553,432.6822,996.9566
425.4156,990.2023,431.4190,997.9061
424.1576,991.1446,430.1495,998.8342
422.9116,992.0879,428.8950,999.7676
421.6666,993.0194,427.6419,1000.6896
420.4339,993.9532,426.4042,1001.6177
419.2036,994.8746,425.1721,1002.5400
417.9796,995.7895,423.9350,1003.4432
416.7699,996.7064,422.7159,1004.3570
415.5612,997.6114,421.4906,1005.2498
414.3639,998.5177,420.2811,1006.1507
413.0936,999.4692,418.9951,1007.0926
411.8321,1000.4220,417.7271,1008.0426
410.5739,1001.3612,416.4576,1008.9773
409.3282,1002.3064,415.2077,1009.9227
408.0832,1003.2360,413.9550,1010.8512
406.8525,1004.1733,412.7248,1011.7951
405.6208,1005.0989,411.4864,1012.7139
404.4025,1006.0214,410.2565,1013.6316
403.1779,1006.9262,409.0459,1014.5606
401.9748,1007.8447,407.8309,1015.4714
400.7738,1008.7509,406.6378,1016.3979
399.5825,1009.6553,405.4328,1017.2963
398.3276,1010.6071,404.1804,1018.2647
397.0719,1011.5443,402.9176,1019.2049
395.8317,1012.4844,401.6774,1020.1614
394.5891,1013.4073,400.4287,1021.0931
393.3616,1014.3448,399.2048,1022.0421
392.1336,1015.2709,397.9692,1022.9616
390.9179,1016.1921,396.7543,1023.8964
389.6980,1017.0983,395.5330,1024.8088
388.4977,1018.0116,394.3372,1025.7430
387.2903,1018.9119,393.1256,1026.6413
386.0985,1019.8217,391.9345,1027.5538
384.8396,1020.7668,390.6729,1028.4971
383.5919,1021.7179,389.4344,1029.4563
382.3454,1022.6546,388.1848,1030.3872
381.1080,1023.5931,386.9549,1031.3298
379.8670,1024.5144,385.7188,1032.2505
378.6451,1025.4451,384.5006,1033.1810
377.4232,1026.3614,383.2946,1034.1145
376.2098,1027.2811,382.0779,1035.0189
374.9907,1028.1803,380.8860,1035.9411
373.7292,1029.1431,379.6203,1036.8807
372.4694,1030.0915,378.3820,1037.8395
371.2207,1031.0371,377.1300,1038.7673
369.9710,1031.9606,375.9022,1039.7145
368.7432,1032.8936,374.6628,1040.6349
367.5123,1033.8072,373.4328,1041.5546
366.2951,1034.7351,372.2224,1042.4858
365.0798,1035.6485,371.0170,1043.4114
363.8719,1036.5625,369.8025,1044.3121
362.6606,1037.4584,368.6129,1045.2330
361.4074,1038.4112,367.3502,1046.1664
360.1632,1039.3408,366.1143,1047.1092
358.9447,1040.2665,364.8843,1048.0263
357.7347,1041.1698,363.6858,1048.9501
356.4865,1042.0949,362.4312,1049.8837
355.2589,1043.0268,361.1975,1050.8271
354.0320,1043.9414,359.9708,1051.7676
352.8238,1044.8588,358.7365,1052.6870
351.6244,1045.7543,357.5229,1053.6256
350.4354,1046.6366,356.2988,1054.5402
349.2746,1047.5133,355.0939,1055.4749
348.1227,1048.3677,353.8753,1056.3828
346.9929,1049.2219,352.6716,1057.3046
345.8113,1050.1002,351.4083,1058.2515
344.6456,1050.9749,350.1560,1059.2077
343.4778,1051.8349,348.9099,1060.1640
342.3418,1052.6840,347.6469,1061.0984
341.2112,1053.5317,346.3951,1062.0450
340.0936,1054.3535,345.1229,1062.9655
338.9753,1055.1994,343.8582,1063.8891
337.8738,1056.0290,342.5815,1064.8052
336.7653,1056.8401,341.2899,1065.6993
335.6150,1057.6690,339.9421,1066.6531
334.4847,1058.5186,338.5596,1067.5615
333.2987,1059.2720,337.1737,1068.4720
332.1440,1060.1184,335.7689,1069.3580
330.9057,1060.7409,334.3129,1070.1482
329.6848,1061.4078,332.8513,1070.9543
328.4183,1061.9563,331.3653,1071.7090
327.1588,1062.5234,329.8284,1072.3265
